time,hour,day,month,soc_kwh,soc_pct
2024-06-06 04:00:00,5,6,6,170.0,10.0
2024-06-06 05:00:00,6,6,6,170.0,10.0
2024-06-06 06:00:00,7,6,6,170.0,10.0
2024-06-06 07:00:00,8,6,6,170.0,10.0
2024-06-06 08:00:00,9,6,6,170.0,10.0
2024-06-06 09:00:00,10,6,6,170.0,10.0
2024-06-06 10:00:00,11,6,6,494.9,29.111764705882354
2024-06-06 11:00:00,12,6,6,819.8,48.2235294117647
2024-06-06 12:00:00,13,6,6,1144.6999999999998,67.33529411764705
2024-06-06 13:00:00,14,6,6,1469.6,86.4470588235294
2024-06-06 14:00:00,15,6,6,1607.73,94.57235294117648
2024-06-06 15:00:00,16,6,6,1581.420733958705,93.02474905639441
2024-06-06 16:00:00,17,6,6,1221.420733958705,71.84827846815911
2024-06-06 17:00:00,18,6,6,861.4207339587049,50.67180787992381
2024-06-06 18:00:00,19,6,6,501.4207339587049,29.49533729168852
2024-06-06 19:00:00,20,6,6,170.0,10.0
2024-06-06 20:00:00,21,6,6,170.0,10.0
2024-06-06 21:00:00,22,6,6,170.0,10.0
2024-06-06 22:00:00,23,6,6,170.0,10.0
2024-06-06 23:00:00,0,7,6,170.0,10.0
2024-06-07 00:00:00,1,7,6,170.0,10.0
2024-06-07 01:00:00,2,7,6,170.0,10.0
2024-06-07 02:00:00,3,7,6,170.0,10.0
2024-06-07 03:00:00,4,7,6,170.0,10.0
2024-06-07 04:00:00,5,7,6,170.0,10.0
2024-06-07 05:00:00,6,7,6,170.0,10.0
2024-06-07 06:00:00,7,7,6,170.0,10.0
2024-06-07 07:00:00,8,7,6,431.79605033401083,25.39976766670652
2024-06-07 08:00:00,9,7,6,756.6960503340108,44.51153237258887
2024-06-07 09:00:00,10,7,6,1081.5960503340107,63.62329707847122
2024-06-07 10:00:00,11,7,6,1406.4960503340108,82.73506178435358
2024-06-07 11:00:00,12,7,6,1604.5748025167004,94.38675308921766
2024-06-07 12:00:00,13,7,6,1614.478740125835,94.96933765446089
2024-06-07 13:00:00,14,7,6,1614.9739370062916,94.99846688272304
2024-06-07 14:00:00,15,7,6,1614.9986968503147,94.99992334413616
2024-06-07 15:00:00,16,7,6,1254.9986968503147,73.82345275590086
2024-06-07 16:00:00,17,7,6,894.9986968503147,52.64698216766557
2024-06-07 17:00:00,18,7,6,534.9986968503147,31.470511579430276
2024-06-07 18:00:00,19,7,6,174.99869685031467,10.294040991194981
2024-06-07 19:00:00,20,7,6,170.0,10.0
2024-06-07 20:00:00,21,7,6,170.0,10.0
2024-06-07 21:00:00,22,7,6,170.0,10.0
2024-06-07 22:00:00,23,7,6,170.0,10.0
2024-06-07 23:00:00,0,8,6,170.0,10.0
2024-06-08 00:00:00,1,8,6,170.0,10.0
2024-06-08 01:00:00,2,8,6,170.0,10.0
2024-06-08 02:00:00,3,8,6,170.0,10.0
2024-06-08 03:00:00,4,8,6,170.0,10.0
2024-06-08 04:00:00,5,8,6,170.0,10.0
2024-06-08 05:00:00,6,8,6,170.0,10.0
2024-06-08 06:00:00,7,8,6,170.0,10.0
2024-06-08 07:00:00,8,8,6,494.9,29.111764705882354
2024-06-08 08:00:00,9,8,6,819.8,48.2235294117647
2024-06-08 09:00:00,10,8,6,1144.6999999999998,67.33529411764705
2024-06-08 10:00:00,11,8,6,1469.6,86.4470588235294
2024-06-08 11:00:00,12,8,6,1607.73,94.57235294117648
2024-06-08 12:00:00,13,8,6,1614.6365,94.97861764705883
2024-06-08 13:00:00,14,8,6,1614.981825,94.99893088235295
2024-06-08 14:00:00,15,8,6,1614.99909125,94.99994654411765
2024-06-08 15:00:00,16,8,6,1614.9999545625,94.99999732720589
2024-06-08 16:00:00,17,8,6,1254.9999545625,73.82352673897059
2024-06-08 17:00:00,18,8,6,894.9999545625001,52.647056150735295
2024-06-08 18:00:00,19,8,6,534.9999545625001,31.470585562500002
2024-06-08 19:00:00,20,8,6,174.99995456250008,10.29411497426471
2024-06-08 20:00:00,21,8,6,170.0,10.0
2024-06-08 21:00:00,22,8,6,170.0,10.0
2024-06-08 22:00:00,23,8,6,170.0,10.0
2024-06-08 23:00:00,0,9,6,170.0,10.0
2024-06-09 00:00:00,1,9,6,170.0,10.0
2024-06-09 01:00:00,2,9,6,170.0,10.0
2024-06-09 02:00:00,3,9,6,170.0,10.0
2024-06-09 03:00:00,4,9,6,170.0,10.0
2024-06-09 04:00:00,5,9,6,170.0,10.0
2024-06-09 05:00:00,6,9,6,170.0,10.0
2024-06-09 06:00:00,7,9,6,170.0,10.0
2024-06-09 07:00:00,8,9,6,494.9,29.111764705882354
2024-06-09 08:00:00,9,9,6,819.8,48.2235294117647
2024-06-09 09:00:00,10,9,6,1144.6999999999998,67.33529411764705
2024-06-09 10:00:00,11,9,6,1469.6,86.4470588235294
2024-06-09 11:00:00,12,9,6,1607.73,94.57235294117648
2024-06-09 12:00:00,13,9,6,1614.6365,94.97861764705883
2024-06-09 13:00:00,14,9,6,1614.981825,94.99893088235295
2024-06-09 14:00:00,15,9,6,1614.99909125,94.99994654411765
2024-06-09 15:00:00,16,9,6,1594.081990009091,93.76952882406417
2024-06-09 16:00:00,17,9,6,1234.081990009091,72.59305823582888
2024-06-09 17:00:00,18,9,6,874.081990009091,51.416587647593595
2024-06-09 18:00:00,19,9,6,514.081990009091,30.240117059358298
2024-06-09 19:00:00,20,9,6,170.0,10.0
2024-06-09 20:00:00,21,9,6,170.0,10.0
2024-06-09 21:00:00,22,9,6,170.0,10.0
2024-06-09 22:00:00,23,9,6,170.0,10.0
2024-06-09 23:00:00,0,10,6,170.0,10.0
2024-06-10 00:00:00,1,10,6,170.0,10.0
2024-06-10 01:00:00,2,10,6,170.0,10.0
2024-06-10 02:00:00,3,10,6,170.0,10.0
2024-06-10 03:00:00,4,10,6,170.0,10.0
2024-06-10 04:00:00,5,10,6,170.0,10.0
2024-06-10 05:00:00,6,10,6,170.0,10.0
2024-06-10 06:00:00,7,10,6,170.0,10.0
2024-06-10 07:00:00,8,10,6,389.45533258288236,22.909137210757784
2024-06-10 08:00:00,9,10,6,714.3553325828823,42.020901916640135
2024-06-10 09:00:00,10,10,6,1039.2553325828821,61.13266662252248
2024-06-10 10:00:00,11,10,6,1364.1553325828822,80.24443132840484
2024-06-10 11:00:00,12,10,6,1602.457766629144,94.26222156642025
2024-06-10 12:00:00,13,10,6,1614.3728883314573,94.96311107832102
2024-06-10 13:00:00,14,10,6,1614.968644416573,94.99815555391605
2024-06-10 14:00:00,15,10,6,1614.9984322208286,94.9999077776958
2024-06-10 15:00:00,16,10,6,1523.9787736539242,89.64581021493672
2024-06-10 16:00:00,17,10,6,1163.9787736539242,68.46933962670143
2024-06-10 17:00:00,18,10,6,803.9787736539242,47.29286903846613
2024-06-10 18:00:00,19,10,6,443.97877365392424,26.11639845023084
2024-06-10 19:00:00,20,10,6,170.0,10.0
2024-06-10 20:00:00,21,10,6,170.0,10.0
2024-06-10 21:00:00,22,10,6,170.0,10.0
2024-06-10 22:00:00,23,10,6,170.0,10.0
2024-06-10 23:00:00,0,11,6,170.0,10.0
2024-06-11 00:00:00,1,11,6,170.0,10.0
2024-06-11 01:00:00,2,11,6,170.0,10.0
2024-06-11 02:00:00,3,11,6,170.0,10.0
2024-06-11 03:00:00,4,11,6,170.0,10.0
2024-06-11 04:00:00,5,11,6,170.0,10.0
2024-06-11 05:00:00,6,11,6,170.0,10.0
2024-06-11 06:00:00,7,11,6,170.0,10.0
2024-06-11 07:00:00,8,11,6,494.9,29.111764705882354
2024-06-11 08:00:00,9,11,6,819.8,48.2235294117647
2024-06-11 09:00:00,10,11,6,1144.6999999999998,67.33529411764705
2024-06-11 10:00:00,11,11,6,1469.6,86.4470588235294
2024-06-11 11:00:00,12,11,6,1607.73,94.57235294117648
2024-06-11 12:00:00,13,11,6,1614.6365,94.97861764705883
2024-06-11 13:00:00,14,11,6,1614.981825,94.99893088235295
2024-06-11 14:00:00,15,11,6,1614.99909125,94.99994654411765
2024-06-11 15:00:00,16,11,6,1454.9448676518582,85.58499221481519
2024-06-11 16:00:00,17,11,6,1094.9448676518582,64.4085216265799
2024-06-11 17:00:00,18,11,6,734.9448676518582,43.2320510383446
2024-06-11 18:00:00,19,11,6,374.9448676518582,22.055580450109304
2024-06-11 19:00:00,20,11,6,170.0,10.0
2024-06-11 20:00:00,21,11,6,170.0,10.0
2024-06-11 21:00:00,22,11,6,170.0,10.0
2024-06-11 22:00:00,23,11,6,170.0,10.0
2024-06-11 23:00:00,0,12,6,170.0,10.0
2024-06-12 00:00:00,1,12,6,170.0,10.0
2024-06-12 01:00:00,2,12,6,170.0,10.0
2024-06-12 02:00:00,3,12,6,170.0,10.0
2024-06-12 03:00:00,4,12,6,170.0,10.0
2024-06-12 04:00:00,5,12,6,170.0,10.0
2024-06-12 05:00:00,6,12,6,170.0,10.0
2024-06-12 06:00:00,7,12,6,170.0,10.0
2024-06-12 07:00:00,8,12,6,493.84996271934483,29.049997807020283
2024-06-12 08:00:00,9,12,6,818.7499627193448,48.161762512902634
2024-06-12 09:00:00,10,12,6,1143.6499627193448,67.27352721878499
2024-06-12 10:00:00,11,12,6,1468.5499627193449,86.38529192466736
2024-06-12 11:00:00,12,12,6,1607.6774981359672,94.56926459623335
2024-06-12 12:00:00,13,12,6,1247.6774981359672,73.39279400799808
2024-06-12 13:00:00,14,12,6,1572.5774981359673,92.50455871388043
2024-06-12 14:00:00,15,12,6,1384.0962732414741,81.41742783773377
2024-06-12 15:00:00,16,12,6,1024.0962732414741,60.240957249498486
2024-06-12 16:00:00,17,12,6,664.0962732414741,39.06448666126319
2024-06-12 17:00:00,18,12,6,304.09627324147414,17.88801607302789
2024-06-12 18:00:00,19,12,6,170.0,10.0
2024-06-12 19:00:00,20,12,6,170.0,10.0
2024-06-12 20:00:00,21,12,6,170.0,10.0
2024-06-12 21:00:00,22,12,6,170.0,10.0
2024-06-12 22:00:00,23,12,6,170.0,10.0
2024-06-12 23:00:00,0,13,6,170.0,10.0
2024-06-13 00:00:00,1,13,6,170.0,10.0
2024-06-13 01:00:00,2,13,6,170.0,10.0
2024-06-13 02:00:00,3,13,6,170.0,10.0
2024-06-13 03:00:00,4,13,6,170.0,10.0
2024-06-13 04:00:00,5,13,6,170.0,10.0
2024-06-13 05:00:00,6,13,6,170.0,10.0
2024-06-13 06:00:00,7,13,6,170.0,10.0
2024-06-13 07:00:00,8,13,6,243.48014752911206,14.322361619359533
2024-06-13 08:00:00,9,13,6,568.380147529112,33.434126325241884
2024-06-13 09:00:00,10,13,6,893.280147529112,52.545891031124235
2024-06-13 10:00:00,11,13,6,1218.180147529112,71.65765573700659
2024-06-13 11:00:00,12,13,6,1543.0801475291119,90.76942044288894
2024-06-13 12:00:00,13,13,6,1611.4040073764556,94.78847102214445
2024-06-13 13:00:00,14,13,6,1614.8202003688227,94.98942355110722
2024-06-13 14:00:00,15,13,6,1614.991010018441,94.99947117755536
2024-06-13 15:00:00,16,13,6,1254.991010018441,73.82300058932006
2024-06-13 16:00:00,17,13,6,894.9910100184411,52.64653000108477
2024-06-13 17:00:00,18,13,6,534.9910100184411,31.470059412849476
2024-06-13 18:00:00,19,13,6,174.9910100184411,10.293588824614181
2024-06-13 19:00:00,20,13,6,170.0,10.0
2024-06-13 20:00:00,21,13,6,170.0,10.0
2024-06-13 21:00:00,22,13,6,170.0,10.0
2024-06-13 22:00:00,23,13,6,170.0,10.0
2024-06-13 23:00:00,0,14,6,170.0,10.0
2024-06-14 00:00:00,1,14,6,170.0,10.0
2024-06-14 01:00:00,2,14,6,170.0,10.0
2024-06-14 02:00:00,3,14,6,170.0,10.0
2024-06-14 03:00:00,4,14,6,170.0,10.0
2024-06-14 04:00:00,5,14,6,170.0,10.0
2024-06-14 05:00:00,6,14,6,170.0,10.0
2024-06-14 06:00:00,7,14,6,170.0,10.0
2024-06-14 07:00:00,8,14,6,235.2398879573658,13.837640468080343
2024-06-14 08:00:00,9,14,6,560.1398879573658,32.949405173962695
2024-06-14 09:00:00,10,14,6,885.0398879573657,52.061169879845046
2024-06-14 10:00:00,11,14,6,1209.9398879573657,71.1729345857274
2024-06-14 11:00:00,12,14,6,1534.8398879573656,90.28469929160974
2024-06-14 12:00:00,13,14,6,1610.9919943978682,94.76423496458048
2024-06-14 13:00:00,14,14,6,1614.7995997198934,94.98821174822902
2024-06-14 14:00:00,15,14,6,1614.9899799859948,94.99941058741146
2024-06-14 15:00:00,16,14,6,1614.9994989992997,94.99997052937057
2024-06-14 16:00:00,17,14,6,1254.9994989992997,73.82349994113527
2024-06-14 17:00:00,18,14,6,894.9994989992997,52.647029352899985
2024-06-14 18:00:00,19,14,6,534.9994989992997,31.47055876466469
2024-06-14 19:00:00,20,14,6,174.9994989992997,10.294088176429394
2024-06-14 20:00:00,21,14,6,170.0,10.0
2024-06-14 21:00:00,22,14,6,170.0,10.0
2024-06-14 22:00:00,23,14,6,170.0,10.0
2024-06-14 23:00:00,0,15,6,170.0,10.0
2024-06-15 00:00:00,1,15,6,170.0,10.0
2024-06-15 01:00:00,2,15,6,170.0,10.0
2024-06-15 02:00:00,3,15,6,170.0,10.0
2024-06-15 03:00:00,4,15,6,170.0,10.0
2024-06-15 04:00:00,5,15,6,170.0,10.0
2024-06-15 05:00:00,6,15,6,170.0,10.0
2024-06-15 06:00:00,7,15,6,170.0,10.0
2024-06-15 07:00:00,8,15,6,170.0,10.0
2024-06-15 08:00:00,9,15,6,494.9,29.111764705882354
2024-06-15 09:00:00,10,15,6,819.8,48.2235294117647
2024-06-15 10:00:00,11,15,6,1144.6999999999998,67.33529411764705
2024-06-15 11:00:00,12,15,6,1469.6,86.4470588235294
2024-06-15 12:00:00,13,15,6,1607.73,94.57235294117648
2024-06-15 13:00:00,14,15,6,1614.6365,94.97861764705883
2024-06-15 14:00:00,15,15,6,1614.981825,94.99893088235295
2024-06-15 15:00:00,16,15,6,1254.981825,73.82246029411765
2024-06-15 16:00:00,17,15,6,894.9818250000001,52.64598970588236
2024-06-15 17:00:00,18,15,6,534.9818250000001,31.469519117647067
2024-06-15 18:00:00,19,15,6,174.98182500000007,10.293048529411768
2024-06-15 19:00:00,20,15,6,170.0,10.0
2024-06-15 20:00:00,21,15,6,170.0,10.0
2024-06-15 21:00:00,22,15,6,170.0,10.0
2024-06-15 22:00:00,23,15,6,170.0,10.0
2024-06-15 23:00:00,0,16,6,170.0,10.0
2024-06-16 00:00:00,1,16,6,170.0,10.0
2024-06-16 01:00:00,2,16,6,170.0,10.0
2024-06-16 02:00:00,3,16,6,170.0,10.0
2024-06-16 03:00:00,4,16,6,170.0,10.0
2024-06-16 04:00:00,5,16,6,170.0,10.0
2024-06-16 05:00:00,6,16,6,170.0,10.0
2024-06-16 06:00:00,7,16,6,170.0,10.0
2024-06-16 07:00:00,8,16,6,170.0,10.0
2024-06-16 08:00:00,9,16,6,494.9,29.111764705882354
2024-06-16 09:00:00,10,16,6,819.8,48.2235294117647
2024-06-16 10:00:00,11,16,6,1144.6999999999998,67.33529411764705
2024-06-16 11:00:00,12,16,6,1469.6,86.4470588235294
2024-06-16 12:00:00,13,16,6,1607.73,94.57235294117648
2024-06-16 13:00:00,14,16,6,1614.6365,94.97861764705883
2024-06-16 14:00:00,15,16,6,1614.981825,94.99893088235295
2024-06-16 15:00:00,16,16,6,1614.99909125,94.99994654411765
2024-06-16 16:00:00,17,16,6,1254.99909125,73.82347595588236
2024-06-16 17:00:00,18,16,6,894.99909125,52.64700536764706
2024-06-16 18:00:00,19,16,6,534.99909125,31.470534779411764
2024-06-16 19:00:00,20,16,6,174.99909125,10.29406419117647
2024-06-16 20:00:00,21,16,6,170.0,10.0
2024-06-16 21:00:00,22,16,6,170.0,10.0
2024-06-16 22:00:00,23,16,6,170.0,10.0
2024-06-16 23:00:00,0,17,6,170.0,10.0
2024-06-17 00:00:00,1,17,6,170.0,10.0
2024-06-17 01:00:00,2,17,6,170.0,10.0
2024-06-17 02:00:00,3,17,6,170.0,10.0
2024-06-17 03:00:00,4,17,6,170.0,10.0
2024-06-17 04:00:00,5,17,6,170.0,10.0
2024-06-17 05:00:00,6,17,6,170.0,10.0
2024-06-17 06:00:00,7,17,6,170.0,10.0
2024-06-17 07:00:00,8,17,6,170.0,10.0
2024-06-17 08:00:00,9,17,6,494.9,29.111764705882354
2024-06-17 09:00:00,10,17,6,819.8,48.2235294117647
2024-06-17 10:00:00,11,17,6,1144.6999999999998,67.33529411764705
2024-06-17 11:00:00,12,17,6,1469.6,86.4470588235294
2024-06-17 12:00:00,13,17,6,1607.73,94.57235294117648
2024-06-17 13:00:00,14,17,6,1614.6365,94.97861764705883
2024-06-17 14:00:00,15,17,6,1614.981825,94.99893088235295
2024-06-17 15:00:00,16,17,6,1285.7748818452594,75.63381657913291
2024-06-17 16:00:00,17,17,6,925.7748818452594,54.45734599089761
2024-06-17 17:00:00,18,17,6,565.7748818452594,33.28087540266232
2024-06-17 18:00:00,19,17,6,205.77488184525942,12.104404814427024
2024-06-17 19:00:00,20,17,6,170.0,10.0
2024-06-17 20:00:00,21,17,6,170.0,10.0
2024-06-17 21:00:00,22,17,6,170.0,10.0
2024-06-17 22:00:00,23,17,6,170.0,10.0
2024-06-17 23:00:00,0,18,6,170.0,10.0
2024-06-18 00:00:00,1,18,6,170.0,10.0
2024-06-18 01:00:00,2,18,6,170.0,10.0
2024-06-18 02:00:00,3,18,6,170.0,10.0
2024-06-18 03:00:00,4,18,6,170.0,10.0
2024-06-18 04:00:00,5,18,6,170.0,10.0
2024-06-18 05:00:00,6,18,6,170.0,10.0
2024-06-18 06:00:00,7,18,6,170.0,10.0
2024-06-18 07:00:00,8,18,6,170.0,10.0
2024-06-18 08:00:00,9,18,6,170.0,10.0
2024-06-18 09:00:00,10,18,6,494.9,29.111764705882354
2024-06-18 10:00:00,11,18,6,237.9144855820275,13.994969740119265
2024-06-18 11:00:00,12,18,6,170.0,10.0
2024-06-18 12:00:00,13,18,6,170.0,10.0
2024-06-18 13:00:00,14,18,6,170.0,10.0
2024-06-18 14:00:00,15,18,6,170.0,10.0
2024-06-18 15:00:00,16,18,6,170.0,10.0
2024-06-18 16:00:00,17,18,6,170.0,10.0
2024-06-18 17:00:00,18,18,6,170.0,10.0
2024-06-18 18:00:00,19,18,6,170.0,10.0
2024-06-18 19:00:00,20,18,6,170.0,10.0
2024-06-18 20:00:00,21,18,6,170.0,10.0
2024-06-18 21:00:00,22,18,6,170.0,10.0
2024-06-18 22:00:00,23,18,6,170.0,10.0
2024-06-18 23:00:00,0,19,6,170.0,10.0
2024-06-19 00:00:00,1,19,6,170.0,10.0
2024-06-19 01:00:00,2,19,6,170.0,10.0
2024-06-19 02:00:00,3,19,6,170.0,10.0
2024-06-19 03:00:00,4,19,6,170.0,10.0
2024-06-19 04:00:00,5,19,6,170.0,10.0
2024-06-19 05:00:00,6,19,6,170.0,10.0
2024-06-19 06:00:00,7,19,6,170.0,10.0
2024-06-19 07:00:00,8,19,6,403.68955694465706,23.746444526156296
2024-06-19 08:00:00,9,19,6,728.589556944657,42.85820923203865
2024-06-19 09:00:00,10,19,6,1053.4895569446571,61.96997393792101
2024-06-19 10:00:00,11,19,6,1378.3895569446572,81.08173864380336
2024-06-19 11:00:00,12,19,6,1603.1694778472329,94.30408693219017
2024-06-19 12:00:00,13,19,6,1614.4084738923616,94.96520434660951
2024-06-19 13:00:00,14,19,6,1614.9704236946181,94.99826021733048
2024-06-19 14:00:00,15,19,6,1614.9985211847309,94.99991301086652
2024-06-19 15:00:00,16,19,6,1546.891264614605,90.99360380085912
2024-06-19 16:00:00,17,19,6,1186.891264614605,69.81713321262383
2024-06-19 17:00:00,18,19,6,826.891264614605,48.64066262438853
2024-06-19 18:00:00,19,19,6,466.891264614605,27.464192036153236
2024-06-19 19:00:00,20,19,6,170.0,10.0
2024-06-19 20:00:00,21,19,6,170.0,10.0
2024-06-19 21:00:00,22,19,6,170.0,10.0
2024-06-19 22:00:00,23,19,6,170.0,10.0
2024-06-19 23:00:00,0,20,6,170.0,10.0
2024-06-20 00:00:00,1,20,6,170.0,10.0
2024-06-20 01:00:00,2,20,6,170.0,10.0
2024-06-20 02:00:00,3,20,6,170.0,10.0
2024-06-20 03:00:00,4,20,6,170.0,10.0
2024-06-20 04:00:00,5,20,6,170.0,10.0
2024-06-20 05:00:00,6,20,6,170.0,10.0
2024-06-20 06:00:00,7,20,6,170.0,10.0
2024-06-20 07:00:00,8,20,6,170.0,10.0
2024-06-20 08:00:00,9,20,6,494.9,29.111764705882354
2024-06-20 09:00:00,10,20,6,819.8,48.2235294117647
2024-06-20 10:00:00,11,20,6,1144.6999999999998,67.33529411764705
2024-06-20 11:00:00,12,20,6,1469.6,86.4470588235294
2024-06-20 12:00:00,13,20,6,1607.73,94.57235294117648
2024-06-20 13:00:00,14,20,6,1614.6365,94.97861764705883
2024-06-20 14:00:00,15,20,6,1254.6365,73.80214705882354
2024-06-20 15:00:00,16,20,6,894.6365000000001,52.62567647058823
2024-06-20 16:00:00,17,20,6,534.6365000000001,31.449205882352942
2024-06-20 17:00:00,18,20,6,174.63650000000007,10.27273529411765
2024-06-20 18:00:00,19,20,6,170.0,10.0
2024-06-20 19:00:00,20,20,6,170.0,10.0
2024-06-20 20:00:00,21,20,6,170.0,10.0
2024-06-20 21:00:00,22,20,6,170.0,10.0
2024-06-20 22:00:00,23,20,6,170.0,10.0
2024-06-20 23:00:00,0,21,6,170.0,10.0
2024-06-21 00:00:00,1,21,6,170.0,10.0
2024-06-21 01:00:00,2,21,6,170.0,10.0
2024-06-21 02:00:00,3,21,6,170.0,10.0
2024-06-21 03:00:00,4,21,6,170.0,10.0
2024-06-21 04:00:00,5,21,6,170.0,10.0
2024-06-21 05:00:00,6,21,6,170.0,10.0
2024-06-21 06:00:00,7,21,6,170.0,10.0
2024-06-21 07:00:00,8,21,6,284.4356238160548,16.73150728329734
2024-06-21 08:00:00,9,21,6,609.3356238160547,35.84327198917969
2024-06-21 09:00:00,10,21,6,934.2356238160547,54.95503669506204
2024-06-21 10:00:00,11,21,6,1259.1356238160547,74.0668014009444
2024-06-21 11:00:00,12,21,6,1584.0356238160548,93.17856610682675
2024-06-21 12:00:00,13,21,6,1613.4517811908026,94.90892830534133
2024-06-21 13:00:00,14,21,6,1614.92258905954,94.99544641526705
2024-06-21 14:00:00,15,21,6,1614.996129452977,94.99977232076334
2024-06-21 15:00:00,16,21,6,1254.996129452977,73.82330173252805
2024-06-21 16:00:00,17,21,6,894.9961294529769,52.64683114429276
2024-06-21 17:00:00,18,21,6,534.9961294529769,31.470360556057464
2024-06-21 18:00:00,19,21,6,174.9961294529769,10.293889967822171
2024-06-21 19:00:00,20,21,6,170.0,10.0
2024-06-21 20:00:00,21,21,6,170.0,10.0
2024-06-21 21:00:00,22,21,6,170.0,10.0
2024-06-21 22:00:00,23,21,6,170.0,10.0
2024-06-21 23:00:00,0,22,6,170.0,10.0
2024-06-22 00:00:00,1,22,6,170.0,10.0
2024-06-22 01:00:00,2,22,6,170.0,10.0
2024-06-22 02:00:00,3,22,6,170.0,10.0
2024-06-22 03:00:00,4,22,6,170.0,10.0
2024-06-22 04:00:00,5,22,6,170.0,10.0
2024-06-22 05:00:00,6,22,6,170.0,10.0
2024-06-22 06:00:00,7,22,6,170.0,10.0
2024-06-22 07:00:00,8,22,6,345.4037596796626,20.31786821645074
2024-06-22 08:00:00,9,22,6,670.3037596796626,39.42963292233309
2024-06-22 09:00:00,10,22,6,995.2037596796625,58.54139762821544
2024-06-22 10:00:00,11,22,6,1320.1037596796625,77.65316233409779
2024-06-22 11:00:00,12,22,6,1419.2913181394763,83.48772459643979
2024-06-22 12:00:00,13,22,6,1605.2145659069738,94.42438622982199
2024-06-22 13:00:00,14,22,6,1614.5107282953486,94.9712193114911
2024-06-22 14:00:00,15,22,6,1614.9755364147675,94.99856096557455
2024-06-22 15:00:00,16,22,6,1614.9987768207384,94.99992804827872
2024-06-22 16:00:00,17,22,6,1254.9987768207384,73.82345746004343
2024-06-22 17:00:00,18,22,6,894.9987768207384,52.646986871808146
2024-06-22 18:00:00,19,22,6,534.9987768207384,31.47051628357285
2024-06-22 19:00:00,20,22,6,174.99877682073839,10.294045695337552
2024-06-22 20:00:00,21,22,6,170.0,10.0
2024-06-22 21:00:00,22,22,6,170.0,10.0
2024-06-22 22:00:00,23,22,6,170.0,10.0
2024-06-22 23:00:00,0,23,6,170.0,10.0
2024-06-23 00:00:00,1,23,6,170.0,10.0
2024-06-23 01:00:00,2,23,6,170.0,10.0
2024-06-23 02:00:00,3,23,6,170.0,10.0
2024-06-23 03:00:00,4,23,6,170.0,10.0
2024-06-23 04:00:00,5,23,6,170.0,10.0
2024-06-23 05:00:00,6,23,6,170.0,10.0
2024-06-23 06:00:00,7,23,6,170.0,10.0
2024-06-23 07:00:00,8,23,6,285.23256584795473,16.77838622635028
2024-06-23 08:00:00,9,23,6,610.1325658479548,35.890150932232636
2024-06-23 09:00:00,10,23,6,935.0325658479547,55.00191563811499
2024-06-23 10:00:00,11,23,6,1259.9325658479547,74.11368034399733
2024-06-23 11:00:00,12,23,6,1584.8325658479548,93.2254450498797
2024-06-23 12:00:00,13,23,6,1613.4916282923978,94.91127225249399
2024-06-23 13:00:00,14,23,6,1614.92458141462,94.99556361262471
2024-06-23 14:00:00,15,23,6,1614.996229070731,94.99977818063124
2024-06-23 15:00:00,16,23,6,1254.996229070731,73.82330759239595
2024-06-23 16:00:00,17,23,6,894.996229070731,52.64683700416065
2024-06-23 17:00:00,18,23,6,534.996229070731,31.470366415925355
2024-06-23 18:00:00,19,23,6,174.99622907073103,10.293895827690061
2024-06-23 19:00:00,20,23,6,170.0,10.0
2024-06-23 20:00:00,21,23,6,170.0,10.0
2024-06-23 21:00:00,22,23,6,170.0,10.0
2024-06-23 22:00:00,23,23,6,170.0,10.0
2024-06-23 23:00:00,0,24,6,170.0,10.0
2024-06-24 00:00:00,1,24,6,170.0,10.0
2024-06-24 01:00:00,2,24,6,170.0,10.0
2024-06-24 02:00:00,3,24,6,170.0,10.0
2024-06-24 03:00:00,4,24,6,170.0,10.0
2024-06-24 04:00:00,5,24,6,170.0,10.0
2024-06-24 05:00:00,6,24,6,170.0,10.0
2024-06-24 06:00:00,7,24,6,170.0,10.0
2024-06-24 07:00:00,8,24,6,391.2302903202884,23.01354648942873
2024-06-24 08:00:00,9,24,6,716.1302903202884,42.125311195311085
2024-06-24 09:00:00,10,24,6,1041.0302903202883,61.23707590119343
2024-06-24 10:00:00,11,24,6,1365.9302903202883,80.34884060707579
2024-06-24 11:00:00,12,24,6,1602.5465145160144,94.26744203035379
2024-06-24 12:00:00,13,24,6,1614.3773257258008,94.96337210151769
2024-06-24 13:00:00,14,24,6,1614.96886628629,94.99816860507589
2024-06-24 14:00:00,15,24,6,1614.9984433143145,94.9999084302538
2024-06-24 15:00:00,16,24,6,1597.842870767779,93.990757103987
2024-06-24 16:00:00,17,24,6,1237.842870767779,72.8142865157517
2024-06-24 17:00:00,18,24,6,877.842870767779,51.637815927516414
2024-06-24 18:00:00,19,24,6,517.842870767779,30.46134533928112
2024-06-24 19:00:00,20,24,6,170.0,10.0
2024-06-24 20:00:00,21,24,6,170.0,10.0
2024-06-24 21:00:00,22,24,6,170.0,10.0
2024-06-24 22:00:00,23,24,6,170.0,10.0
2024-06-24 23:00:00,0,25,6,170.0,10.0
2024-06-25 00:00:00,1,25,6,170.0,10.0
2024-06-25 01:00:00,2,25,6,170.0,10.0
2024-06-25 02:00:00,3,25,6,170.0,10.0
2024-06-25 03:00:00,4,25,6,170.0,10.0
2024-06-25 04:00:00,5,25,6,170.0,10.0
2024-06-25 05:00:00,6,25,6,170.0,10.0
