datetime,pv_kwh,ev_kwh,mall_kwh,pv_to_ev_kwh,pv_to_bess_kwh,pv_to_mall_kwh,grid_to_ev_kwh,grid_to_mall_kwh,bess_charge_kwh,bess_discharge_kwh,soc_percent
2024-05-23 22:00:00-05:00,0.0,132.43200906374966,1068,0.0,0.0,0.0,0.0,1068.0,0.0,132.43200906374966,78.07037587742047
2024-05-23 23:00:00-05:00,0.0,104.654234495108,530,0.0,0.0,0.0,104.654234495108,530.0,0.0,0.0,78.07037587742047
2024-05-24 00:00:00-05:00,0.0,65.3432814503063,477,0.0,0.0,0.0,65.3432814503063,477.0,0.0,0.0,78.07037587742047
2024-05-24 01:00:00-05:00,0.0,38.684680164360714,436,0.0,0.0,0.0,38.684680164360714,436.0,0.0,0.0,78.07037587742047
2024-05-24 02:00:00-05:00,0.0,38.77481415418955,436,0.0,0.0,0.0,38.77481415418955,436.0,0.0,0.0,78.07037587742047
2024-05-24 03:00:00-05:00,0.0,39.431196076712155,428,0.0,0.0,0.0,39.431196076712155,428.0,0.0,0.0,78.07037587742047
2024-05-24 04:00:00-05:00,0.0,39.222890278505815,415,0.0,0.0,0.0,39.222890278505815,415.0,0.0,0.0,78.07037587742047
2024-05-24 05:00:00-05:00,0.0,39.067805650406314,396,0.0,0.0,0.0,39.067805650406314,396.0,0.0,0.0,78.07037587742047
2024-05-24 06:00:00-05:00,154.59421113519903,51.61959714340748,435,51.61959714340748,102.97461399179156,0.0,0.0,435.0,102.97461399179156,0.0,80.34857530201764
2024-05-24 07:00:00-05:00,889.6316452824115,79.13625519812943,594,79.13625519812943,810.495390084282,0.0,0.0,594.0,810.495390084282,0.0,98.27988924193538
2024-05-24 08:00:00-05:00,998.079238922338,92.18757921802411,821,92.18757921802411,77.74900626452079,828.1426534397932,0.0,0.0,77.74900626452079,0.0,100.0
2024-05-24 09:00:00-05:00,2394.1090483042453,130.48407769721152,1041,130.48407769721152,0.0,2263.624970607034,0.0,0.0,0.0,0.0,100.0
2024-05-24 10:00:00-05:00,2384.126132252657,156.83579780995885,1560,156.83579780995885,0.0,2227.290334442698,0.0,0.0,0.0,0.0,100.0
2024-05-24 11:00:00-05:00,2886.6894777785838,145.24842038475123,2075,145.24842038475123,0.0,2741.4410573938326,0.0,0.0,0.0,0.0,100.0
2024-05-24 12:00:00-05:00,2799.842724046748,130.5570347818223,2120,130.5570347818223,0.0,2669.2856892649256,0.0,0.0,0.0,0.0,100.0
2024-05-24 13:00:00-05:00,1710.56318016255,142.2685306066097,2267,142.2685306066097,0.0,1568.2946495559404,0.0,698.7053504440596,0.0,0.0,100.0
2024-05-24 14:00:00-05:00,1720.038829839052,158.83259458564265,2260,158.83259458564265,0.0,1561.2062352534092,0.0,698.7937647465908,0.0,0.0,100.0
2024-05-24 15:00:00-05:00,1059.2508843652645,169.55322649515352,2219,169.55322649515352,0.0,889.697657870111,0.0,1329.302342129889,0.0,0.0,100.0
2024-05-24 16:00:00-05:00,571.6124644773244,194.62471356413204,2143,194.62471356413204,0.0,376.9877509131923,0.0,1766.0122490868077,0.0,0.0,100.0
2024-05-24 17:00:00-05:00,49.75650262336346,265.79487513199894,2112,49.75650262336346,0.0,0.0,216.03837250863546,2112.0,0.0,0.0,100.0
2024-05-24 18:00:00-05:00,0.0,259.28350777222,2133,0.0,0.0,0.0,0.0,2133.0,0.0,259.28350777222,94.2636392085792
2024-05-24 19:00:00-05:00,0.0,237.05543245147913,2133,0.0,0.0,0.0,0.0,2133.0,0.0,237.05543245147913,89.01904999505092
2024-05-24 20:00:00-05:00,0.0,194.6222025565128,2129,0.0,0.0,0.0,0.0,2129.0,0.0,194.6222025565128,84.71324905353515
2024-05-24 21:00:00-05:00,0.0,158.79530502037042,2047,0.0,0.0,0.0,0.0,2047.0,0.0,158.79530502037042,81.20007858848271
2024-05-24 22:00:00-05:00,0.0,130.98106621646414,1196,0.0,0.0,0.0,0.0,1196.0,0.0,130.98106621646414,78.3022673890034
2024-05-24 23:00:00-05:00,0.0,104.82001997625581,554,0.0,0.0,0.0,104.82001997625581,554.0,0.0,0.0,78.3022673890034
2024-05-25 00:00:00-05:00,0.0,45.84981036678845,488,0.0,0.0,0.0,45.84981036678845,488.0,0.0,0.0,78.3022673890034
2024-05-25 01:00:00-05:00,0.0,27.343191981850314,443,0.0,0.0,0.0,27.343191981850314,443.0,0.0,0.0,78.3022673890034
2024-05-25 02:00:00-05:00,0.0,27.55764728924297,428,0.0,0.0,0.0,27.55764728924297,428.0,0.0,0.0,78.3022673890034
2024-05-25 03:00:00-05:00,0.0,27.50471437798262,421,0.0,0.0,0.0,27.50471437798262,421.0,0.0,0.0,78.3022673890034
2024-05-25 04:00:00-05:00,0.0,27.43851381472095,418,0.0,0.0,0.0,27.43851381472095,418.0,0.0,0.0,78.3022673890034
2024-05-25 05:00:00-05:00,0.0,27.215217370211523,395,0.0,0.0,0.0,27.215217370211523,395.0,0.0,0.0,78.3022673890034
2024-05-25 06:00:00-05:00,62.36644795618074,36.89403040737,396,36.89403040737,25.47241754881074,0.0,0.0,396.0,25.47241754881074,0.0,78.8658164498178
2024-05-25 07:00:00-05:00,493.6366563544819,54.59807244590303,601,54.59807244590303,439.03858390857886,0.0,0.0,601.0,439.03858390857886,0.0,88.57905945664477
2024-05-25 08:00:00-05:00,1319.8379188498006,64.01887595925515,819,64.01887595925515,516.2265125596564,739.5925303308891,0.0,79.40746966911092,516.2265125596564,0.0,100.0
2024-05-25 09:00:00-05:00,2886.6894777785838,91.1136041981018,1006,91.1136041981018,0.0,2795.575873580482,0.0,0.0,0.0,0.0,100.0
2024-05-25 10:00:00-05:00,2886.6894777785838,109.8868469428494,1583,109.8868469428494,0.0,2776.8026308357344,0.0,0.0,0.0,0.0,100.0
2024-05-25 11:00:00-05:00,2886.6894777785838,101.61457569851166,2130,101.61457569851166,0.0,2785.074902080072,0.0,0.0,0.0,0.0,100.0
2024-05-25 12:00:00-05:00,2886.6894777785838,91.78700787936361,2161,91.78700787936361,0.0,2794.9024698992203,0.0,0.0,0.0,0.0,100.0
2024-05-25 13:00:00-05:00,1541.462649480232,101.60577485128597,2139,101.60577485128597,0.0,1439.856874628946,0.0,699.1431253710541,0.0,0.0,100.0
2024-05-25 14:00:00-05:00,1851.472823112681,109.2015680359222,2188,109.2015680359222,0.0,1742.2712550767587,0.0,445.72874492324127,0.0,0.0,100.0
2024-05-25 15:00:00-05:00,959.4169847077592,118.82230196507268,2511,118.82230196507268,0.0,840.5946827426865,0.0,1670.4053172573135,0.0,0.0,100.0
2024-05-25 16:00:00-05:00,385.03212070792426,136.27287208105884,2449,136.27287208105884,0.0,248.75924862686543,0.0,2200.2407513731346,0.0,0.0,100.0
2024-05-25 17:00:00-05:00,69.30909817925466,187.29375412135084,2388,69.30909817925466,0.0,0.0,117.98465594209618,2388.0,0.0,0.0,100.0
2024-05-25 18:00:00-05:00,0.0,183.80025242562374,2329,0.0,0.0,0.0,0.0,2329.0,0.0,183.80025242562374,95.93362273394638
2024-05-25 19:00:00-05:00,0.0,165.5569930911789,2285,0.0,0.0,0.0,0.0,2285.0,0.0,165.5569930911789,92.27085740007074
2024-05-25 20:00:00-05:00,0.0,136.95928783899848,2281,0.0,0.0,0.0,0.0,2281.0,0.0,136.95928783899848,89.2407846602699
2024-05-25 21:00:00-05:00,0.0,108.60732382056132,2123,0.0,0.0,0.0,0.0,2123.0,0.0,108.60732382056132,86.8379677615849
2024-05-25 22:00:00-05:00,0.0,92.08017652313842,1212,0.0,0.0,0.0,0.0,1212.0,0.0,92.08017652313842,84.8007957146128
2024-05-25 23:00:00-05:00,0.0,72.97331217092018,566,0.0,0.0,0.0,72.97331217092018,566.0,0.0,0.0,84.8007957146128
2024-05-26 00:00:00-05:00,0.0,45.99131653173747,484,0.0,0.0,0.0,45.99131653173747,484.0,0.0,0.0,84.8007957146128
2024-05-26 01:00:00-05:00,0.0,27.72587946097244,428,0.0,0.0,0.0,27.72587946097244,428.0,0.0,0.0,84.8007957146128
2024-05-26 02:00:00-05:00,0.0,27.31659561282938,421,0.0,0.0,0.0,27.31659561282938,421.0,0.0,0.0,84.8007957146128
2024-05-26 03:00:00-05:00,0.0,27.506431186025605,418,0.0,0.0,0.0,27.506431186025605,418.0,0.0,0.0,84.8007957146128
2024-05-26 04:00:00-05:00,0.0,27.514724045423453,415,0.0,0.0,0.0,27.514724045423453,415.0,0.0,0.0,84.8007957146128
2024-05-26 05:00:00-05:00,0.0,28.096321964983396,415,0.0,0.0,0.0,28.096321964983396,415.0,0.0,0.0,84.8007957146128
2024-05-26 06:00:00-05:00,211.98915494717264,36.923958698010914,406,36.923958698010914,175.06519624916172,0.0,0.0,406.0,175.06519624916172,0.0,88.67391952543497
2024-05-26 07:00:00-05:00,1327.5613408251638,54.46206468540305,415,54.46206468540305,511.9388374503392,761.1604386894217,0.0,0.0,511.9388374503392,0.0,100.0
2024-05-26 08:00:00-05:00,2600.717178152622,64.31916297591957,529,64.31916297591957,0.0,2536.3980151767028,0.0,0.0,0.0,0.0,100.0
2024-05-26 09:00:00-05:00,2886.6894777785838,93.08185086734707,848,93.08185086734707,0.0,2793.607626911237,0.0,0.0,0.0,0.0,100.0
2024-05-26 10:00:00-05:00,2886.6894777785838,111.16213471663218,1444,111.16213471663218,0.0,2775.527343061952,0.0,0.0,0.0,0.0,100.0
2024-05-26 11:00:00-05:00,2886.6894777785838,100.73661777797052,2044,100.73661777797052,0.0,2785.9528600006133,0.0,0.0,0.0,0.0,100.0
2024-05-26 12:00:00-05:00,2886.6894777785838,91.41305746053837,2050,91.41305746053837,0.0,2795.2764203180454,0.0,0.0,0.0,0.0,100.0
2024-05-26 13:00:00-05:00,2886.6894777785838,102.45646317972727,2061,102.45646317972727,0.0,2784.2330145988567,0.0,0.0,0.0,0.0,100.0
2024-05-26 14:00:00-05:00,2886.6894777785838,108.81830355707271,2089,108.81830355707271,0.0,2777.871174221511,0.0,0.0,0.0,0.0,100.0
2024-05-26 15:00:00-05:00,2584.5243904970075,121.1177103125681,2061,121.1177103125681,0.0,2463.406680184439,0.0,0.0,0.0,0.0,100.0
2024-05-26 16:00:00-05:00,1255.6265103619726,135.65868318969513,2071,135.65868318969513,0.0,1119.9678271722773,0.0,951.0321728277227,0.0,0.0,100.0
2024-05-26 17:00:00-05:00,154.3718111309082,184.90688685760819,2046,154.3718111309082,0.0,0.0,30.535075726699972,2046.0,0.0,0.0,100.0
2024-05-26 18:00:00-05:00,0.0,184.79360442903652,2072,0.0,0.0,0.0,0.0,2072.0,0.0,184.79360442903652,95.91164591971159
2024-05-26 19:00:00-05:00,0.0,166.10550768016643,2047,0.0,0.0,0.0,0.0,2047.0,0.0,166.10550768016643,92.23674530731853
2024-05-26 20:00:00-05:00,0.0,139.91186458353357,2019,0.0,0.0,0.0,0.0,2019.0,0.0,139.91186458353357,89.14135007316956
2024-05-26 21:00:00-05:00,0.0,110.71858344611672,1845,0.0,0.0,0.0,0.0,1845.0,0.0,110.71858344611672,86.69182389073335
2024-05-26 22:00:00-05:00,0.0,92.4224590628112,1044,0.0,0.0,0.0,0.0,1044.0,0.0,92.4224590628112,84.64707922120212
2024-05-26 23:00:00-05:00,0.0,72.23675343326053,546,0.0,0.0,0.0,72.23675343326053,546.0,0.0,0.0,84.64707922120212
2024-05-27 00:00:00-05:00,0.0,66.59448394253117,474,0.0,0.0,0.0,66.59448394253117,474.0,0.0,0.0,84.64707922120212
2024-05-27 01:00:00-05:00,0.0,39.415816762610135,428,0.0,0.0,0.0,39.415816762610135,428.0,0.0,0.0,84.64707922120212
2024-05-27 02:00:00-05:00,0.0,39.695603797157766,412,0.0,0.0,0.0,39.695603797157766,412.0,0.0,0.0,84.64707922120212
2024-05-27 03:00:00-05:00,0.0,39.246603085979224,406,0.0,0.0,0.0,39.246603085979224,406.0,0.0,0.0,84.64707922120212
2024-05-27 04:00:00-05:00,0.0,39.06266253018242,399,0.0,0.0,0.0,39.06266253018242,399.0,0.0,0.0,84.64707922120212
2024-05-27 05:00:00-05:00,0.0,39.608089860305284,389,0.0,0.0,0.0,39.608089860305284,389.0,0.0,0.0,84.64707922120212
2024-05-27 06:00:00-05:00,197.53497623588228,52.43048258223264,443,52.43048258223264,145.10449365364963,0.0,0.0,443.0,145.10449365364963,0.0,87.85735562946871
2024-05-27 07:00:00-05:00,1429.4743773413015,79.13386444020132,601,79.13386444020132,548.8475255480141,801.4929873530862,0.0,0.0,548.8475255480141,0.0,100.0
2024-05-27 08:00:00-05:00,2471.3730598533125,92.18890594047035,763,92.18890594047035,0.0,2379.1841539128422,0.0,0.0,0.0,0.0,100.0
2024-05-27 09:00:00-05:00,2886.6894777785838,130.09321015802766,911,130.09321015802766,0.0,2756.5962676205563,0.0,0.0,0.0,0.0,100.0
2024-05-27 10:00:00-05:00,2886.6894777785838,157.5827909321294,1481,157.5827909321294,0.0,2729.1066868464545,0.0,0.0,0.0,0.0,100.0
2024-05-27 11:00:00-05:00,2886.6894777785838,144.95071263172358,1886,144.95071263172358,0.0,2741.7387651468603,0.0,0.0,0.0,0.0,100.0
2024-05-27 12:00:00-05:00,2886.6894777785838,130.0848760211489,1903,130.0848760211489,0.0,2756.604601757435,0.0,0.0,0.0,0.0,100.0
2024-05-27 13:00:00-05:00,2886.6894777785838,145.0048628582465,1972,145.0048628582465,0.0,2741.6846149203375,0.0,0.0,0.0,0.0,100.0
2024-05-27 14:00:00-05:00,2175.526280516416,155.7713954245374,2023,155.7713954245374,0.0,2019.7548850918788,0.0,3.245114908121195,0.0,0.0,100.0
2024-05-27 15:00:00-05:00,1602.8922542009457,170.49414166037292,2020,170.49414166037292,0.0,1432.3981125405728,0.0,587.6018874594272,0.0,0.0,100.0
2024-05-27 16:00:00-05:00,899.538750402992,196.61725260543778,2020,196.61725260543778,0.0,702.9214977975543,0.0,1317.0785022024456,0.0,0.0,100.0
2024-05-27 17:00:00-05:00,98.62398214025995,262.6948854519869,1992,98.62398214025995,0.0,0.0,164.07090331172697,1992.0,0.0,0.0,100.0
2024-05-27 18:00:00-05:00,0.0,261.2500240310029,1961,0.0,0.0,0.0,0.0,1961.0,0.0,261.2500240310029,94.22013221170347
2024-05-27 19:00:00-05:00,0.0,235.36198226950088,1920,0.0,0.0,0.0,0.0,1920.0,0.0,235.36198226950088,89.01300871016585
2024-05-27 20:00:00-05:00,0.0,199.8549869741425,1902,0.0,0.0,0.0,0.0,1902.0,0.0,199.8549869741425,84.59143820188835
2024-05-27 21:00:00-05:00,0.0,161.33913774485683,1742,0.0,0.0,0.0,0.0,1742.0,0.0,161.33913774485683,81.02198825178091
2024-05-27 22:00:00-05:00,0.0,133.00674099770006,1023,0.0,0.0,0.0,0.0,1023.0,0.0,133.00674099770006,78.07936123855745
2024-05-27 23:00:00-05:00,0.0,104.02134478672974,561,0.0,0.0,0.0,104.02134478672974,561.0,0.0,0.0,78.07936123855745
2024-05-28 00:00:00-05:00,0.0,65.09727468724185,470,0.0,0.0,0.0,65.09727468724185,470.0,0.0,0.0,78.07936123855745
2024-05-28 01:00:00-05:00,0.0,39.012614833007376,435,0.0,0.0,0.0,39.012614833007376,435.0,0.0,0.0,78.07936123855745
2024-05-28 02:00:00-05:00,0.0,39.46728951960458,439,0.0,0.0,0.0,39.46728951960458,439.0,0.0,0.0,78.07936123855745
2024-05-28 03:00:00-05:00,0.0,39.68809096002367,421,0.0,0.0,0.0,39.68809096002367,421.0,0.0,0.0,78.07936123855745
2024-05-28 04:00:00-05:00,0.0,39.277091120781456,421,0.0,0.0,0.0,39.277091120781456,421.0,0.0,0.0,78.07936123855745
2024-05-28 05:00:00-05:00,0.0,38.93522225464714,388,0.0,0.0,0.0,38.93522225464714,388.0,0.0,0.0,78.07936123855745
2024-05-28 06:00:00-05:00,80.05721235877952,51.66855111311054,464,51.66855111311054,28.388661245668985,0.0,0.0,464.0,28.388661245668985,0.0,78.70742896523156
2024-05-28 07:00:00-05:00,1157.6915416835775,78.42718545745568,604,78.42718545745568,962.4242107715338,116.84014545458808,0.0,487.1598545454119,962.4242107715338,0.0,100.0
2024-05-28 08:00:00-05:00,2027.2690324382531,90.68857252220131,776,90.68857252220131,0.0,1936.5804599160517,0.0,0.0,0.0,0.0,100.0
2024-05-28 09:00:00-05:00,2886.6894777785838,130.9330208481685,1048,130.9330208481685,0.0,2755.7564569304154,0.0,0.0,0.0,0.0,100.0
2024-05-28 10:00:00-05:00,2886.6894777785838,156.46118832546247,1525,156.46118832546247,0.0,2730.2282894531213,0.0,0.0,0.0,0.0,100.0
2024-05-28 11:00:00-05:00,2886.6894777785838,141.58529587638247,1935,141.58529587638247,0.0,2745.104181902201,0.0,0.0,0.0,0.0,100.0
2024-05-28 12:00:00-05:00,2886.6894777785838,131.96976607969367,1927,131.96976607969367,0.0,2754.71971169889,0.0,0.0,0.0,0.0,100.0
2024-05-28 13:00:00-05:00,2886.6894777785838,141.43687373320725,1903,141.43687373320725,0.0,2745.2526040453763,0.0,0.0,0.0,0.0,100.0
2024-05-28 14:00:00-05:00,2886.6894777785838,158.32902505841707,1890,158.32902505841707,0.0,2728.360452720167,0.0,0.0,0.0,0.0,100.0
2024-05-28 15:00:00-05:00,2320.945790115825,169.3239046825339,1869,169.3239046825339,0.0,2151.621885433291,0.0,0.0,0.0,0.0,100.0
2024-05-28 16:00:00-05:00,1090.0593024776117,194.0557159890758,1883,194.0557159890758,0.0,896.0035864885359,0.0,986.9964135114641,0.0,0.0,100.0
2024-05-28 17:00:00-05:00,158.17865315574184,259.36769480138634,1855,158.17865315574184,0.0,0.0,101.1890416456445,1855.0,0.0,0.0,100.0
2024-05-28 18:00:00-05:00,0.0,260.00265946859156,1848,0.0,0.0,0.0,0.0,1848.0,0.0,260.00265946859156,94.24772877281877
2024-05-28 19:00:00-05:00,0.0,232.655506900996,1834,0.0,0.0,0.0,0.0,1834.0,0.0,232.655506900996,89.10048304492064
2024-05-28 20:00:00-05:00,0.0,194.89396052327973,1773,0.0,0.0,0.0,0.0,1773.0,0.0,194.89396052327973,84.78866975900736
2024-05-28 21:00:00-05:00,0.0,155.3466026081152,1663,0.0,0.0,0.0,0.0,1663.0,0.0,155.3466026081152,81.35179801988977
2024-05-28 22:00:00-05:00,0.0,129.0603439960105,1000,0.0,0.0,0.0,0.0,1000.0,0.0,129.0603439960105,78.49648067484529
2024-05-28 23:00:00-05:00,0.0,103.36928898089208,656,0.0,0.0,0.0,103.36928898089208,656.0,0.0,0.0,78.49648067484529
2024-05-29 00:00:00-05:00,0.0,66.45900227699588,584,0.0,0.0,0.0,66.45900227699588,584.0,0.0,0.0,78.49648067484529
2024-05-29 01:00:00-05:00,0.0,40.6717848490077,556,0.0,0.0,0.0,40.6717848490077,556.0,0.0,0.0,78.49648067484529
2024-05-29 02:00:00-05:00,0.0,39.46684263857291,548,0.0,0.0,0.0,39.46684263857291,548.0,0.0,0.0,78.49648067484529
2024-05-29 03:00:00-05:00,0.0,39.633314450926854,546,0.0,0.0,0.0,39.633314450926854,546.0,0.0,0.0,78.49648067484529
2024-05-29 04:00:00-05:00,0.0,39.2919278277365,527,0.0,0.0,0.0,39.2919278277365,527.0,0.0,0.0,78.49648067484529
2024-05-29 05:00:00-05:00,0.0,39.77622944521761,505,0.0,0.0,0.0,39.77622944521761,505.0,0.0,0.0,78.49648067484529
2024-05-29 06:00:00-05:00,109.4745503978434,53.431193541753,530,53.431193541753,56.043356856090405,0.0,0.0,530.0,56.043356856090405,0.0,79.7363779504225
2024-05-29 07:00:00-05:00,896.3626678287411,79.88273338286356,639,79.88273338286356,816.4799344458776,0.0,0.0,639.0,816.4799344458776,0.0,97.80009331426936
2024-05-29 08:00:00-05:00,1531.565014977194,91.99255730275088,735,91.99255730275088,99.4357821950252,1340.136675479418,0.0,0.0,99.4357821950252,0.0,100.0
2024-05-29 09:00:00-05:00,2886.6894777785838,131.68317294382862,882,131.68317294382862,0.0,2755.006304834755,0.0,0.0,0.0,0.0,100.0
2024-05-29 10:00:00-05:00,2867.984937837192,158.10664021266888,1246,158.10664021266888,0.0,2709.878297624523,0.0,0.0,0.0,0.0,100.0
2024-05-29 11:00:00-05:00,2455.8937338398546,145.73472291058857,1718,145.73472291058857,0.0,2310.159010929266,0.0,0.0,0.0,0.0,100.0
2024-05-29 12:00:00-05:00,2886.6894777785838,131.83211372177425,1720,131.83211372177425,0.0,2754.8573640568093,0.0,0.0,0.0,0.0,100.0
2024-05-29 13:00:00-05:00,2886.6894777785838,146.9658425438756,1700,146.9658425438756,0.0,2739.723635234708,0.0,0.0,0.0,0.0,100.0
2024-05-29 14:00:00-05:00,2886.6894777785838,158.20124518608307,1711,158.20124518608307,0.0,2728.4882325925005,0.0,0.0,0.0,0.0,100.0
2024-05-29 15:00:00-05:00,2307.8069754662347,173.38011340616544,1687,173.38011340616544,0.0,2134.426862060069,0.0,0.0,0.0,0.0,100.0
2024-05-29 16:00:00-05:00,1306.129128798301,197.81468462685092,1677,197.81468462685092,0.0,1108.31444417145,0.0,568.6855558285499,0.0,0.0,100.0
2024-05-29 17:00:00-05:00,146.35952361352747,265.17338674196384,1663,146.35952361352747,0.0,0.0,118.81386312843637,1663.0,0.0,0.0,100.0
2024-05-29 18:00:00-05:00,0.0,265.41627856318803,1688,0.0,0.0,0.0,0.0,1688.0,0.0,265.41627856318803,94.12795843886752
2024-05-29 19:00:00-05:00,0.0,238.4192644979216,1696,0.0,0.0,0.0,0.0,1696.0,0.0,238.4192644979216,88.85319594997544
2024-05-29 20:00:00-05:00,0.0,197.95612973196296,1659,0.0,0.0,0.0,0.0,1659.0,0.0,197.95612973196296,84.47363555767538
2024-05-29 21:00:00-05:00,0.0,159.3291371756331,1528,0.0,0.0,0.0,0.0,1528.0,0.0,159.3291371756331,80.94865464671005
2024-05-29 22:00:00-05:00,0.0,132.42966027963317,917,0.0,0.0,0.0,0.0,917.0,0.0,132.42966027963317,78.0187949060102
2024-05-29 23:00:00-05:00,0.0,105.78982757114312,512,0.0,0.0,0.0,105.78982757114312,512.0,0.0,0.0,78.0187949060102
2024-05-30 00:00:00-05:00,0.0,66.00371622412749,467,0.0,0.0,0.0,66.00371622412749,467.0,0.0,0.0,78.0187949060102
2024-05-30 01:00:00-05:00,0.0,39.070823804524544,428,0.0,0.0,0.0,39.070823804524544,428.0,0.0,0.0,78.0187949060102
2024-05-30 02:00:00-05:00,0.0,39.36412135160438,401,0.0,0.0,0.0,39.36412135160438,401.0,0.0,0.0,78.0187949060102
2024-05-30 03:00:00-05:00,0.0,39.44012319426029,367,0.0,0.0,0.0,39.44012319426029,367.0,0.0,0.0,78.0187949060102
2024-05-30 04:00:00-05:00,0.0,39.40290536189089,357,0.0,0.0,0.0,39.40290536189089,357.0,0.0,0.0,78.0187949060102
2024-05-30 05:00:00-05:00,0.0,39.232491622577626,335,0.0,0.0,0.0,39.232491622577626,335.0,0.0,0.0,78.0187949060102
2024-05-30 06:00:00-05:00,186.4604367096336,52.70551150252587,385,52.70551150252587,133.75492520710773,0.0,0.0,385.0,133.75492520710773,0.0,80.9779746672294
2024-05-30 07:00:00-05:00,1185.5488571916494,79.54127325553648,539,79.54127325553648,859.795545041231,246.21203889488197,0.0,292.78796110511803,859.795545041231,0.0,100.0
2024-05-30 08:00:00-05:00,2004.3883149576327,91.45833262365832,710,91.45833262365832,0.0,1912.9299823339743,0.0,0.0,0.0,0.0,100.0
2024-05-30 09:00:00-05:00,2725.723829572371,130.54267331766326,835,130.54267331766326,0.0,2595.1811562547077,0.0,0.0,0.0,0.0,100.0
2024-05-30 10:00:00-05:00,2886.6894777785838,158.22702129080994,1147,158.22702129080994,0.0,2728.462456487774,0.0,0.0,0.0,0.0,100.0
2024-05-30 11:00:00-05:00,2375.7474425233786,141.70948261606443,1423,141.70948261606443,0.0,2234.037959907314,0.0,0.0,0.0,0.0,100.0
2024-05-30 12:00:00-05:00,1956.039713551331,131.96700324707535,1491,131.96700324707535,0.0,1824.0727103042557,0.0,0.0,0.0,0.0,100.0
2024-05-30 13:00:00-05:00,2339.842811281663,145.07265453332502,1490,145.07265453332502,0.0,2194.770156748338,0.0,0.0,0.0,0.0,100.0
2024-05-30 14:00:00-05:00,2130.660142692523,157.40033309035277,1518,157.40033309035277,0.0,1973.2598096021702,0.0,0.0,0.0,0.0,100.0
2024-05-30 15:00:00-05:00,2006.7583613116956,172.486371718935,1512,172.486371718935,0.0,1834.2719895927605,0.0,0.0,0.0,0.0,100.0
2024-05-30 16:00:00-05:00,1127.4337419204253,200.99845836555357,1507,200.99845836555357,0.0,926.4352835548717,0.0,580.5647164451283,0.0,0.0,100.0
2024-05-30 17:00:00-05:00,133.19668523077837,265.9106220972078,1498,133.19668523077837,0.0,0.0,132.71393686642944,1498.0,0.0,0.0,100.0
2024-05-30 18:00:00-05:00,0.0,262.3130999486228,1532,0.0,0.0,0.0,0.0,1532.0,0.0,262.3130999486228,94.19661283299507
2024-05-30 19:00:00-05:00,0.0,239.4449300793693,1567,0.0,0.0,0.0,0.0,1567.0,0.0,239.4449300793693,88.8991586276993
2024-05-30 20:00:00-05:00,0.0,198.3040604870959,1552,0.0,0.0,0.0,0.0,1552.0,0.0,198.3040604870959,84.51190065232106
2024-05-30 21:00:00-05:00,0.0,155.45635399590554,1456,0.0,0.0,0.0,0.0,1456.0,0.0,155.45635399590554,81.072600785155
2024-05-30 22:00:00-05:00,0.0,130.96571993418107,862,0.0,0.0,0.0,0.0,862.0,0.0,130.96571993418107,78.17512910519524
2024-05-30 23:00:00-05:00,0.0,104.71516833724338,477,0.0,0.0,0.0,104.71516833724338,477.0,0.0,0.0,78.17512910519524
2024-05-31 00:00:00-05:00,0.0,65.72982516894834,419,0.0,0.0,0.0,65.72982516894834,419.0,0.0,0.0,78.17512910519524
2024-05-31 01:00:00-05:00,0.0,39.64544555877581,386,0.0,0.0,0.0,39.64544555877581,386.0,0.0,0.0,78.17512910519524
2024-05-31 02:00:00-05:00,0.0,39.66523946242706,374,0.0,0.0,0.0,39.66523946242706,374.0,0.0,0.0,78.17512910519524
2024-05-31 03:00:00-05:00,0.0,39.66646107939718,378,0.0,0.0,0.0,39.66646107939718,378.0,0.0,0.0,78.17512910519524
2024-05-31 04:00:00-05:00,0.0,39.2620438817455,361,0.0,0.0,0.0,39.2620438817455,361.0,0.0,0.0,78.17512910519524
2024-05-31 05:00:00-05:00,0.0,39.23523276493782,347,0.0,0.0,0.0,39.23523276493782,347.0,0.0,0.0,78.17512910519524
2024-05-31 06:00:00-05:00,115.0107171685049,52.63342990807965,375,52.63342990807965,62.37728726042525,0.0,0.0,375.0,62.37728726042525,0.0,79.55515758440819
2024-05-31 07:00:00-05:00,792.1196350570008,78.79926440305803,497,78.79926440305803,713.3203706539427,0.0,0.0,497.0,713.3203706539427,0.0,95.3365817139202
2024-05-31 08:00:00-05:00,1539.0888749599958,91.73068908029352,683,91.73068908029352,210.786506530807,1236.5716793488953,0.0,0.0,210.786506530807,0.0,100.0
2024-05-31 09:00:00-05:00,2771.596450948467,132.00096749863923,789,132.00096749863923,0.0,2639.595483449828,0.0,0.0,0.0,0.0,100.0
2024-05-31 10:00:00-05:00,2886.6894777785838,158.29175175802456,1106,158.29175175802456,0.0,2728.3977260205593,0.0,0.0,0.0,0.0,100.0
2024-05-31 11:00:00-05:00,2886.6894777785838,142.9622257205377,1663,142.9622257205377,0.0,2743.727252058046,0.0,0.0,0.0,0.0,100.0
2024-05-31 12:00:00-05:00,2886.6894777785838,132.3056985819482,1735,132.3056985819482,0.0,2754.3837791966357,0.0,0.0,0.0,0.0,100.0
2024-05-31 13:00:00-05:00,2886.6894777785838,144.12566436732482,1731,144.12566436732482,0.0,2742.5638134112587,0.0,0.0,0.0,0.0,100.0
